text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,clean,uncommon
"RT @WesleyLowery: Ben Carson, in a non-Popeyes organization @ The National Press Club https://t.co/GQT3kIBXqx",FALSE,0,NA,10/9/2015 16:32,FALSE,NA,A652521940222128128,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Steeleshanks,2,TRUE,FALSE,NA,NA,rt wesleylowery ben carson in a nonpopeyes organization  the national press club ,rt wesleylowery ben carson nonpopeyes organization  national press club
"RT @WesleyLowery: Ben Carson, in a non-Popeyes organization @ The National Press Club https://t.co/GQT3kIBXqx",FALSE,0,NA,10/9/2015 16:15,FALSE,NA,A652517785461899264,NA,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter Pro for Mac</a>",alpha1906,2,TRUE,FALSE,NA,NA,rt wesleylowery ben carson in a nonpopeyes organization  the national press club ,rt wesleylowery ben carson nonpopeyes organization  national press club
"Ben Carson, in a non-Popeyes organization @ The National Press Club https://t.co/GQT3kIBXqx",FALSE,11,NA,10/9/2015 16:15,FALSE,NA,A652517685222354944,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",WesleyLowery,2,FALSE,FALSE,-77.03125,38.8969917,ben carson in a nonpopeyes organization  the national press club ,ben carson nonpopeyes organization  national press club
"Trevor Noah, Larry Wilmore slam Rupert Murdoch for 'crazy' 'racist' Ben Carson tweet: Rupert Murdoch was widely… http://t.co/lloPVUpU6F",FALSE,0,NA,10/9/2015 15:37,FALSE,NA,A652508211036098560,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",LosAngelesCP,0,FALSE,FALSE,-118.2453354,34.05161048,trevor noah larry wilmore slam rupert murdoch for crazy racist ben carson tweet rupert murdoch was widely ,trevor noah larry wilmore slam rupert murdoch crazy racist ben carson tweet rupert murdoch widely
Ben Carson cupcakes at National Press Club Luncheon @ The National Press Club https://t.co/sHFfZjWXrl,FALSE,0,NA,10/9/2015 15:36,FALSE,NA,A652507841878601728,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",seangallitz,0,FALSE,FALSE,-77.03125,38.8969917,ben carson cupcakes at national press club luncheon  the national press club ,ben carson cupcakes national press club luncheon  national press club
Ben Carson formulating gun policy in a Popeye's Chicken line hilarity has levels.,FALSE,0,NA,10/9/2015 15:25,FALSE,NA,A652505169607786497,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mehrichards1,0,FALSE,FALSE,-95.518064,29.5802168,ben carson formulating gun policy in a popeyes chicken line hilarity has levels,ben carson formulating gun policy popeyes chicken line hilarity levels
I won't lie when I saw the Ben Carson movie on lifetime  years back I really liked him but now he can go sit his tail down.,FALSE,0,NA,10/9/2015 13:31,FALSE,NA,A652476436830416896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nique_Euqin,0,FALSE,FALSE,-91.2664695,30.3535819,i wont lie when i saw the ben carson movie on lifetime  years back i really liked him but now he can go sit his tail down,wont lie saw ben carson movie lifetime  years back really liked now can go sit tail
Ben Carson. LOLOLOLOLOLOLOLOL,FALSE,0,NA,10/9/2015 12:37,FALSE,NA,A652462959835389958,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",ButchCrassidy,0,FALSE,FALSE,-75.20353198,39.96396396,ben carson lolololololololol,ben carson lolololololololol
Smmfh RT @GMA: Ben Carson suggests Holocaust would have been less likely if Jews were armed: http://t.co/GjeVZ7Jc9n http://t.co/Tg04hbu4O8,FALSE,0,NA,10/9/2015 12:23,FALSE,NA,A652459424032911361,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",ClassicBray,0,FALSE,FALSE,-80.180979,26.590345,smmfh rt gma ben carson suggests holocaust would have been less likely if jews were armed ,smmfh rt gma ben carson suggests holocaust less likely jews armed
Ben Carson speaking truth,FALSE,0,NA,10/9/2015 12:13,FALSE,NA,A652456768937807873,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",flashytimmy,0,FALSE,FALSE,-85.5140374,30.9578719,ben carson speaking truth,ben carson speaking truth
RT @maina2013: #Ben Carson most likely to push ppl overboard on sinking ship to reach life raft,FALSE,0,NA,10/9/2015 11:41,FALSE,NA,A652448919041871872,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vickimoreau,1,TRUE,FALSE,NA,NA,rt maina2013 ben carson most likely to push ppl overboard on sinking ship to reach life raft,rt maina2013 ben carson likely push ppl overboard sinking ship reach life raft
"@HuffPostPol With Fox News Entertainment behind-the-scenes help, Ben Carson has cheapen his run for president.",FALSE,0,HuffPostPol,10/9/2015 11:01,FALSE,A652426049570144256,A652438750094565376,A15458694,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HoraceFranklin4,0,FALSE,FALSE,-87.5773644,41.737554,huffpostpol with fox news entertainment behindthescenes help ben carson has cheapen his run for president,huffpostpol fox news entertainment behindthescenes help ben carson cheapen run president
Interesting-Ben Carson made interesting comments yesterday-There's a reason why dictators take away guns first #Remember your 2nd amendment,FALSE,0,NA,10/9/2015 10:56,FALSE,NA,A652437394004803585,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",libertador1931,0,FALSE,FALSE,-74.26563563,40.70147875,interestingben carson made interesting comments yesterdaytheres a reason why dictators take away guns first remember your 2nd amendment,interestingben carson made interesting comments yesterdaytheres reason dictators take away guns first remember 2nd amendment
Ben Carson: Would have sacrificed life to stop Oregon attack http://t.co/wb2dOFw4CI (from @AP) http://t.co/lBz2BMwOJO,FALSE,0,NA,10/9/2015 8:38,FALSE,NA,A652402865290506240,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lshapiro30,0,FALSE,FALSE,-73.9399149,40.6565694,ben carson would have sacrificed life to stop oregon attack ,ben carson sacrificed life stop oregon attack
#Ben Carson most likely to push ppl overboard on sinking ship to reach life raft,FALSE,1,NA,10/9/2015 4:43,FALSE,NA,A652343651071340544,NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",maina2013,1,FALSE,FALSE,-70.54359604,43.40033462,ben carson most likely to push ppl overboard on sinking ship to reach life raft,ben carson likely push ppl overboard sinking ship reach life raft
Ben Carson says armed Jews would have ‘diminished’ Holocaust: Republican presidential candidate Ben Carson suggests… http://t.co/i16ZPM8vm0,FALSE,0,NA,10/9/2015 4:28,FALSE,NA,A652339851518349312,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",SanFranciscoCP,0,FALSE,FALSE,-122.414876,37.78678264,ben carson says armed jews would have diminished holocaust republican presidential candidate ben carson suggests ,ben carson says armed jews diminished holocaust republican presidential candidate ben carson suggests
Fun fact: Ben Carson can fit both of his feet in his mouth,FALSE,0,NA,10/9/2015 4:07,FALSE,NA,A652334545337978880,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joecoolest810,0,FALSE,FALSE,-80.0587368,42.1111679,fun fact ben carson can fit both of his feet in his mouth,fun fact ben carson can fit feet mouth
"""Don't shoot me, shoot this guy behind the counter."" - Ben Carson @PopeyesChicken",FALSE,1,NA,10/9/2015 3:57,FALSE,NA,A652331961348829184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ERudnick,0,FALSE,FALSE,-118.3990641,34.15030691,"""dont shoot me shoot this guy behind the counter""  ben carson popeyeschicken","""dont shoot shoot guy behind counter""  ben carson popeyeschicken"
"When Ben Carson Faced Down A Dangerous Gunman, He Pointed Him To Someone Else http://t.co/5MQ5KOSdzk",FALSE,0,NA,10/9/2015 3:56,FALSE,NA,A652331676589268992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",terileemcclain,0,FALSE,FALSE,-74.88823333,40.03857977,when ben carson faced down a dangerous gunman he pointed him to someone else ,ben carson faced dangerous gunman pointed someone else
RT @greensboro_nc: Ben Carson and the Politics of Fantasy - Reason (blog) http://t.co/j0jPWTnsr0 #Politics #Pol http://t.co/LULmjdrHz8,FALSE,0,NA,10/9/2015 3:55,FALSE,NA,A652331622000406528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BishopKathrine,3,TRUE,FALSE,NA,NA,rt greensboronc ben carson and the politics of fantasy  reason blog ,rt greensboronc ben carson politics fantasy  reason blog
"RT @greensboro_nc: Rupert Murdoch: Ben Carson Would Be a ""Real Black President"" - Hollywood Reporter http://t.co/ftm7R8vRWh http://t.co/LSN…",FALSE,0,NA,10/9/2015 3:40,FALSE,NA,A652327682709979136,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",joolsmagools,3,TRUE,FALSE,NA,NA,"rt greensboronc rupert murdoch ben carson would be a ""real black president""  hollywood reporter ","rt greensboronc rupert murdoch ben carson ""real black president""  hollywood reporter"
RT @greensboro_nc: Ben Carson and the Politics of Fantasy - Reason (blog) http://t.co/j0jPWTnsr0 #Politics #Pol http://t.co/LULmjdrHz8,FALSE,0,NA,10/9/2015 3:38,FALSE,NA,A652327363787649024,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",joolsmagools,3,TRUE,FALSE,NA,NA,rt greensboronc ben carson and the politics of fantasy  reason blog ,rt greensboronc ben carson politics fantasy  reason blog
Oregon shooting survivor offended by Ben Carson’s remarks: An 18-year-old who survived the classroom shooting at… http://t.co/NlEEE9MEW9,FALSE,0,NA,10/9/2015 3:05,FALSE,NA,A652318850311065601,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",SanFranciscoCP,0,FALSE,FALSE,-122.414876,37.78678264,oregon shooting survivor offended by ben carsons remarks an 18yearold who survived the classroom shooting at ,oregon shooting survivor offended ben carsons remarks 18yearold survived classroom shooting
Ben Carson says he was held at gun point at Popeye's and then threw the cashier under the bus http://t.co/TVL3opftVD,FALSE,0,NA,10/9/2015 1:50,FALSE,NA,A652299962357710849,NA,"<a href=""http://mi360.massiveimpressions.com"" rel=""nofollow"">MI360</a>",ClickWhisperer,0,FALSE,FALSE,-80.069251,26.350777,ben carson says he was held at gun point at popeyes and then threw the cashier under the bus ,ben carson says held gun point popeyes threw cashier bus
"""I'm not a racist! I support Ben Carson for President!"" #OhWait",FALSE,0,NA,10/9/2015 1:49,FALSE,NA,A652299871299444736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MixedUpMixerMan,0,FALSE,FALSE,-75.01358243,39.97752791,"""im not a racist i support ben carson for president"" ohwait","""im racist support ben carson president"" ohwait"
"Pray tell, who among ye desire the physician Ben Carson as leader of these lands? Kindly reveal thineself so that I may thrash ye posthaste.",FALSE,0,NA,10/9/2015 0:49,FALSE,NA,A652284755522641921,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theceejaylouis,0,FALSE,FALSE,-93.655094,41.60705033,pray tell who among ye desire the physician ben carson as leader of these lands kindly reveal thineself so that i may thrash ye posthaste,pray tell among ye desire physician ben carson leader lands kindly reveal thineself may thrash ye posthaste
"ok Ben Carson time to stop talking for real.  We get it, you're fucking horrible",FALSE,6,NA,10/9/2015 0:38,FALSE,NA,A652281988678856704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DimDharma,0,FALSE,FALSE,-72.8929862,41.38000932,ok ben carson time to stop talking for real  we get it youre fucking horrible,ok ben carson time stop talking real  get youre fucking horrible
Prof. Anthea Butler Says Ben Carson Deserves 'Coon' Award - http://t.co/m4IgscX6GN,FALSE,0,NA,10/9/2015 0:24,FALSE,NA,A652278319526846464,NA,"<a href=""https://play.google.com/store/apps/details?id=org.mariotaku.twidere"" rel=""nofollow"">Twidere for Android #3</a>",DaDaMan911,0,FALSE,FALSE,-87.62177111,41.64345315,prof anthea butler says ben carson deserves coon award  ,prof anthea butler says ben carson deserves coon award 
"During Radio Interview, Carson Claims He Was Held At Gun Point In Baltimore: Maryland’s Ben Carson says his remarks… http://t.co/ikSfYYao1p",FALSE,0,NA,10/8/2015 23:37,FALSE,NA,A652266498694643712,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",BaltimoreCP,0,FALSE,FALSE,-76.6155346,39.30190319,during radio interview carson claims he was held at gun point in baltimore marylands ben carson says his remarks ,radio interview carson claims held gun point baltimore marylands ben carson says remarks
"RT @BaltimoreCP: Ben Carson says he was once held at gunpoint at a Baltimore Popeye's: Dr. Ben Carson, a Republican presidential… http://t.…",FALSE,0,NA,10/8/2015 23:23,FALSE,NA,A652262994680766464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MojoCloned,1,TRUE,FALSE,NA,NA,rt baltimorecp ben carson says he was once held at gunpoint at a baltimore popeyes dr ben carson a republican presidential ,rt baltimorecp ben carson says held gunpoint baltimore popeyes dr ben carson republican presidential
Does Ben Carson prefer doing interviews right before he sleeps? What's up with him closing his eyes as he talks?,FALSE,1,NA,10/8/2015 23:21,FALSE,NA,A652262548448800768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",noushinnouri,0,FALSE,FALSE,-117.1449204,32.74993288,does ben carson prefer doing interviews right before he sleeps whats up with him closing his eyes as he talks,ben carson prefer interviews right sleeps whats closing eyes talks
"Ben Carson says he was once held at gunpoint at a Baltimore Popeye's: Dr. Ben Carson, a Republican presidential… http://t.co/QrJIDjmx1S",FALSE,0,NA,10/8/2015 23:21,FALSE,NA,A652262457046528000,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",BaltimoreCP,1,FALSE,FALSE,-76.6155346,39.30190319,ben carson says he was once held at gunpoint at a baltimore popeyes dr ben carson a republican presidential ,ben carson says held gunpoint baltimore popeyes dr ben carson republican presidential
Dr. Ben Carson now says that the holocaust would have been less likely if there hadn't been gun… https://t.co/OvFvdmVbme,FALSE,0,NA,10/8/2015 23:15,FALSE,NA,A652260951572500480,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",BlackBoxVisions,0,FALSE,FALSE,-84.21631407,33.78777484,dr ben carson now says that the holocaust would have been less likely if there hadnt been gun ,dr ben carson now says holocaust less likely hadnt gun
#Tytlive Ben Carson is a fucking moron and a half,FALSE,0,NA,10/8/2015 22:31,FALSE,NA,A652250034092638208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DarkKingZoro,0,FALSE,FALSE,-118.3433222,34.1574896,tytlive ben carson is a fucking moron and a half,tytlive ben carson fucking moron half
